"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for"
2833,644610.590223,4799745.53252,34371,2.73718,74.1666489
2834,638682.97384,4799490.97741,9433,0.751209,16.5151272
2835,638889.867793,4799304.05894,12442,0.990835,35.3772469
2836,644668.107262,4799308.50288,29850,2.37714,88.1015854
2837,644964.612454,4799211.01705,12714,1.0125,93.618988
2838,644886.73926,4799114.84277,16715,1.33112,85.813591
2839,639283.076916,4799098.23797,19285,1.53579,46.5878868
2840,642557.597217,4798696.25226,10346,0.823917,99.1501999
2841,639664.923402,4798699.86873,29826,2.37523,64.7713089
2842,637785.686652,4798682.46343,12578,1.00167,0
2843,641948.08162,4798705.53138,18617,1.48259,95.8063965
2844,639817.955043,4798481.94222,35663,2.84007,69.3106155
2845,641712.895936,4798538.45325,25734,2.04936,79.6550446
2846,642702.884109,4798343.08435,14535,1.15751,93.9750595
2847,642626.767305,4798291.86836,50863,4.05054,79.2088394
2848,642885.047725,4798270.9338,66313,5.28092,81.9728622
2849,637796.239998,4798084.15699,19736,1.5717,16.9499474
2850,644143.197089,4798743.76393,92336,7.3533,70.1841965
2851,644663.641363,4798894.82025,27617,2.19932,90.4357758
2852,643917.925571,4797993.60698,49722,3.95967,85.4421616
2853,643397.810307,4797950.48643,76810,6.11686,78.7689514
2854,639233.153415,4797877.05941,11227,0.894076,51.0478401
2855,638050.400854,4797611.59508,28866,2.29878,30.0818653
2856,639785.299194,4797492.29441,17579,1.39993,64.5690994
2857,639988.126237,4797331.24266,22154,1.76426,68.3403702
2858,640014.281193,4797442.24795,49203,3.91834,75.0338516
2859,641919.326567,4796903.93282,13981,1.11339,57.2089081
2860,645136.751946,4797061.21502,34705,2.76378,82.5196609
2861,643268.885391,4797036.71396,80098,6.37871,84.2460709
2862,642988.65829,4796771.00931,74602,5.94103,66.8910522
2863,638145.380091,4796803.15568,42103,3.35293,52.0909958
2864,646139.6274,4796858.89191,21397,1.70398,71.9797668
2865,640523.627242,4796655.47841,77419,6.16536,68.4614182
2866,640616.021085,4796603.93588,10534,0.838889,97.2665863
2867,646864.474733,4796636.99165,12240,0.974748,52.5723724
2868,640629.649293,4796511.05024,88069,7.01349,71.8315811
2869,641171.522472,4796457.63626,103378,8.23264,91.74263
2870,637400.901266,4796470.22189,17712,1.41052,43.4617767
2871,644505.47275,4796341.30479,47416,3.77603,88.762558
2872,637990.711149,4796111.44184,47874,3.81251,57.1478653
2873,644819.312994,4796265.94638,40668,3.23865,81.5651703
2874,637409.838672,4795993.27207,22370,1.78146,46.1111603
2875,645514.783976,4796011.1199,8913,0.709798,100
2876,643548.285496,4795859.01248,34397,2.73925,68.2880096
2877,645482.332294,4795936.62088,27376,2.18012,100
2878,641137.539648,4796219.38825,96979,7.72305,93.2806473
2879,639834.343813,4795743.40243,62689,4.99232,0
2880,644504.091842,4796209.33178,18780,1.49557,97.2810059
2881,643668.611909,4795622.9424,27972,2.22759,63.0176125
2882,638703.080844,4795705.70671,9001,0.716806,0
2883,645823.750426,4795426.89254,19315,1.53817,63.3340225
2884,639447.46249,4795243.66314,158638,12.6333,60.1225662
2885,641510.234172,4795225.47677,77054,6.13629,89.4881973
2886,639137.645665,4794967.13311,150133,11.956,100
2887,646020.72802,4795182.6124,15426,1.22847,54.2452126
2888,641837.584244,4794948.46786,67725,5.39337,98.0750885
2889,641390.455453,4795210.43486,9476,0.754633,100
2890,642057.857928,4794691.70383,63339,5.04408,98.0420761
2891,640064.661981,4795119.59448,56481,4.49794,71.4484253
2892,639030.253135,4794753.71376,145954,11.6232,60.7549896
2893,643316.130066,4795334.55904,27386,2.18092,60.7413177
2894,642168.94484,4794348.34752,55117,4.38931,100
2895,637736.521011,4794082.74346,18896,1.50481,70.1890182
2896,638336.986603,4793957.07543,28779,2.29185,63.0603638
2897,638405.769839,4793975.31487,109148,8.69214,61.9092331
2898,638467.347506,4793893.0556,105842,8.42886,63.2348709
2899,640536.913722,4794221.03201,43066,3.42962,66.1369858
2900,642245.260161,4794022.81358,49506,3.94247,100
2901,640605.095949,4793681.4626,32948,2.62386,61.5063057
2902,642319.016931,4793619.51045,42075,3.3507,97.7067566
2903,638569.223902,4793724.12912,34927,2.78146,65.3645096
2904,638459.560661,4793715.71435,69851,5.56267,61.8456345
2905,640698.314199,4793505.57189,26698,2.12613,0.6802337
2906,637337.813388,4793872.53575,13476,1.07318,62.2122726
2907,642463.458315,4793367.36777,36710,2.92345,97.45578
2908,640719.270547,4793114.20028,16868,1.3433,53.4582672
2909,638969.073969,4793307.72793,26071,2.0762,57.654953
2910,638206.893603,4793135.10739,43337,3.4512,100
2911,639137.411974,4793012.68417,9850,0.784417,77.6113358
2912,642505.91671,4793066.89466,21173,1.68614,97.45858
2913,642459.434142,4793063.03473,13955,1.11132,97.2051392
2914,638234.487406,4793088.01003,22780,1.81411,84.918251
2915,637992.370084,4793021.91837,36032,2.86945,43.4373245
2916,640680.152014,4792999.11497,13995,1.11451,44.7596245
2917,637707.24694,4792459.40139,12185,0.970368,100
2918,642803.739577,4792821.24749,10305,0.820652,99.1225662
2919,642153.725532,4792769.44297,9172,0.730424,96.0161972
2920,639102.972746,4792936.27334,14133,1.1255,43.9535179
2921,637738.682645,4792439.34084,20685,1.64728,27.3920918
2922,638477.505132,4792566.48838,15618,1.24376,100
2923,637714.076694,4792004.28168,13037,1.03822,17.6448784
2924,639317.819663,4813249.59732,22404,1.78417,97.5427933
2925,639104.041774,4812787.3105,13077,1.0414,99.6231766
2926,640652.220224,4811664.39407,9529,0.758854,73.1838989
2927,639963.325182,4810574.95061,15578,1.24057,99.9717178
2928,639764.160266,4810579.53821,11604,0.924099,100
2929,639948.780486,4810556.09168,8918,0.710196,100
2930,640921.987081,4808700.81516,16065,1.27936,80.3532791
2931,639723.698968,4807843.81056,9474,0.754474,100
2932,640171.983354,4807777.01015,24486,1.94997,0
2933,640433.578398,4807764.04395,29398,2.34115,65.9695892
2934,639645.165053,4807733.90977,11414,0.908968,96.8084488
2935,640882.849548,4807746.73321,35683,2.84166,65.935379
2936,640898.275996,4807666.28117,106832,8.5077,94.0273819
2937,640495.491523,4807319.7647,100804,8.02766,95.5926514
2938,639708.099538,4806869.43438,65397,5.20797,94.7320709
2939,639199.773691,4806612.73196,55614,4.42889,94.0989838
2940,639781.725296,4806836.36394,26938,2.14524,99.7281647
2941,638783.643915,4806501.51952,40391,3.21659,100
2942,638165.17941,4806380.33991,10739,0.855214,98.4151459
2943,638605.3021,4806376.748,34358,2.73614,90.8466644
2944,639936.94704,4806362.88167,8921,0.710435,99.658638
2945,639987.195005,4806366.67546,13163,1.04825,99.6737213
2946,638147.997049,4806336.09057,19320,1.53857,84.6314011
2947,638785.81406,4806374.11606,10950,0.872017,99.3509064
2948,642151.126066,4805660.2703,13211,1.05207,98.118927
2949,637590.667502,4805847.49005,10139,0.807432,72.369812
2950,642726.675236,4805191.38401,29501,2.34935,0
2951,642168.614365,4805623.75147,11677,0.929913,99.6316452
2952,638294.706008,4804227.30584,17401,1.38575,100
2953,636923.773456,4803808.78057,13911,1.10782,39.4519691
2954,636892.747139,4803774.61113,18791,1.49645,18.3123341
2955,638283.041513,4803699.33043,24800,1.97498,68.9224472
2956,637267.224945,4803660.63225,34432,2.74204,26.8807621
2957,636240.67755,4803605.37231,9466,0.753837,27.8360367
2958,636533.954002,4803657.55485,14346,1.14246,20.0523071
2959,642305.524767,4803556.12173,10554,0.840481,99.0682983
2960,639040.176772,4803431.03329,35733,2.84564,100
2961,639066.137056,4803459.09489,15859,1.26295,87.4414902
2962,639289.754702,4803332.83176,53549,4.26444,80.7134247
2963,637712.599838,4803175.64647,45482,3.62202,35.21175
2964,639555.488696,4802986.07836,61023,4.85964,73.9483185
2965,639773.701207,4803070.3031,14356,1.14326,0
2966,639640.471615,4802816.49213,76148,6.06414,77.4899597
2967,639628.398837,4802793.65496,164285,13.083,49.5187607
2968,639411.02448,4802746.89161,160618,12.791,0
2969,640520.282928,4802719.24317,26555,2.11474,71.6834412
2970,640481.664519,4802601.80586,248741,19.8088,100
2971,639053.409752,4802636.81734,154425,12.2978,48.429821
2972,638279.015905,4802506.85796,54433,4.33484,41.9303398
2973,638479.367662,4802478.13088,57581,4.58554,40.2306023
2974,640883.657767,4802444.1899,278908,22.2112,59.5361252
2975,643336.248631,4802415.6768,24959,1.98764,0
2976,638456.375304,4802444.71719,92835,7.39303,53.9421082
2977,643699.858448,4802279.85025,456481,36.3524,63.6068649
2978,644852.235082,4802271.74538,494389,39.3713,62.8813019
2979,644056.779807,4802213.24144,459295,36.5765,63.2139893
2980,643860.748689,4802277.48991,18928,1.50736,80.9424973
2981,644684.6257,4802222.16535,483265,38.4854,63.200695
2982,641455.197232,4802214.57921,10640,0.84733,73.3657532
2983,637822.265306,4802255.68274,11308,0.900527,0
2984,638220.935777,4802311.58535,84326,6.71541,52.805603
2985,637912.699004,4802149.88163,71562,5.69893,55.8698349
2986,642995.212109,4802180.40607,411552,32.7745,63.9571381
2987,637825.983729,4802164.81797,67903,5.40754,53.4593277
2988,642352.162156,4802122.0695,404758,32.2334,64.8603973
2989,641580.428428,4802168.62186,384349,30.6081,65.1503754
2990,641459.733905,4802078.29492,351018,27.9538,100
2991,643466.120041,4802351.83607,431088,34.3302,63.514061
2992,637360.984473,4802089.35212,51488,4.10031,40.5706024
2993,636301.932189,4802036.5365,9824,0.782347,4.1591339
2994,640919.472481,4802349.96633,66904,5.32799,78.1097641
2995,637175.478925,4802088.30661,35475,2.8251,19.267746
2996,636263.927993,4802007.99137,19523,1.55474,23.2768764
2997,635802.060991,4801927.54422,14012,1.11586,27.8547783
2998,640317.440269,4802003.40238,57001,4.53935,75.7124405
2999,635704.029826,4801849.94235,9421,0.750253,33.716465
3000,642951.210498,4802118.09885,15573,1.24018,65.8073883
3001,637374.552191,4802048.19235,15534,1.23707,96.1257935
3002,641558.118639,4802045.03998,33090,2.63516,90.0168762
3003,644669.582185,4802141.85011,10230,0.814679,53.5892563
3004,637134.292893,4802022.05239,15701,1.25037,89.7311859
3005,640113.090983,4801794.94914,49649,3.95386,72.3937836
3006,641323.015285,4801582.64477,22011,1.75287,100
3007,637334.729008,4801566.55042,8831,0.703268,94.6373672
3008,639777.172355,4801317.68127,41742,3.32418,69.0009537
3009,639584.810843,4801157.37241,36425,2.90075,64.8926544
3010,639303.045097,4801014.75953,27406,2.18251,56.1516457
3011,641078.954777,4801108.49427,13238,1.05423,100
3012,639210.228182,4800980.20889,24085,1.91804,50.4133492
3013,638875.252126,4800839.05496,19488,1.55195,41.4745369
3014,638699.471183,4800669.40399,15611,1.2432,30.432663
3015,638362.187761,4800545.05367,11220,0.893519,100
3016,647579.422044,4800778.39547,154682,12.3183,67.574295
3017,646022.517868,4801026.36063,13939,1.11005,83.9126511
3018,647795.36796,4800393.61441,145774,11.6089,67.6445618
3019,648297.182493,4799626.18619,129462,10.3099,70.7834702
3020,648165.771941,4799605.90745,10180,0.810697,64.5634995
3021,648396.256619,4799336.51596,124560,9.91949,5.0385242
3022,648453.854813,4799115.0711,64975,5.17437,95.563118
3023,648275.724612,4798759.68599,33196,2.64361,96.3024292
3024,648059.191358,4798653.15675,25917,2.06393,100
3025,648536.877191,4799076.1005,58919,4.69209,48.8795853
3026,647512.085535,4798690.76545,17763,1.41458,95.8056793
3027,651745.936676,4798726.80534,73250,5.83336,93.4584274
3028,650931.47542,4798445.72648,14729,1.17296,97.1998062
3029,651661.133787,4798306.85104,26359,2.09913,96.9657593
3030,649308.831591,4798436.04803,44597,3.55154,45.4956169
3031,651694.481118,4798314.21374,45704,3.6397,93.1956711
3032,649368.596177,4798180.11101,21024,1.67427,35.3013458
3033,650719.780417,4798246.49133,10447,0.83196,96.3425674
3034,648364.667602,4798605.98346,29319,2.33486,97.3974609
3035,649285.758478,4798027.45358,22680,1.80615,53.127758
3036,651874.165389,4797917.82243,15584,1.24105,96.1475754
3037,648317.428575,4797377.03912,12972,1.03304,100
3038,651832.215854,4797904.67503,29112,2.31837,91.7325516
3039,651460.379258,4797194.71471,15454,1.2307,94.8828354
3040,648316.999927,4797221.95215,8926,0.710833,98.5361404
3041,649464.708103,4797540.85343,15486,1.23325,21.7765598
3042,651670.109162,4795368.2995,10061,0.801221,50.3973198
3043,650210.665796,4795311.53935,9942,0.791744,1.4131032
3044,650326.911486,4795273.85134,13155,1.04762,34.8654785
3045,650586.514448,4794961.96826,17987,1.43242,100
3046,651822.386906,4794818.45338,18644,1.48474,72.9449615
3047,651849.178424,4794713.58254,22522,1.79357,77.2761917
3048,648479.912067,4794684.04978,17387,1.38464,52.1764603
3049,648536.620852,4794736.65931,9698,0.772313,51.6526985
3050,648809.216897,4794287.97092,31304,2.49293,57.9377136
3051,649001.451965,4794225.54924,35068,2.79269,61.7990875
3052,649067.691217,4794283.71212,9226,0.734724,50.4655533
3053,651535.056586,4794222.49272,31768,2.52989,64.7860718
3054,651553.455796,4794059.53922,35828,2.85321,75.330246
3055,647490.560491,4793988.50132,10115,0.805521,1.3024843
3056,649438.19538,4793883.90792,47882,3.81314,61.988533
3057,649835.812077,4793580.8947,55166,4.39321,100
3058,651120.004749,4793392.04034,10494,0.835703,70.0131683
3059,651203.39186,4793387.57841,72555,5.77801,67.010643
3060,650363.619431,4793158.21445,62174,4.95131,61.5596008
3061,651261.726746,4793134.30744,87372,6.95798,63.9465294
3062,647938.718488,4793162.95958,21315,1.69745,51.8453445
3063,651189.667021,4793076.44342,282216,22.4746,51.2909546
3064,647846.169472,4793032.63828,12917,1.02866,29.4003906
3065,648139.206241,4792928.20732,34828,2.77357,100
3066,649784.418472,4792957.10352,11298,0.899731,96.6167603
3067,649978.889133,4792844.25068,209064,16.6491,47.4013405
3068,650446.228867,4793078.27286,216285,17.2241,47.7761269
3069,651423.612135,4792840.0158,371083,29.5517,54.2780724
3070,649859.666012,4792864.28675,197106,15.6968,44.7646866
3071,652592.412366,4792785.25257,12744,1.01488,92.9381485
3072,651456.526126,4792793.15584,28769,2.29106,84.4615021
3073,645782.674307,4792819.66058,12361,0.984384,0
3074,651886.301751,4792721.05068,405141,32.2639,55.8202705
3075,651962.512156,4792701.23951,411260,32.7512,95.043251
3076,646872.101219,4792702.47343,95036,7.56831,23.4920559
3077,652515.699063,4792767.11177,418582,33.3343,0
3078,652904.576605,4792647.87665,433938,34.5572,56.5800591
3079,646315.873504,4792729.96429,19468,1.55036,10.1842928
3080,646699.236659,4792713.45025,83899,6.6814,21.9231682
3081,646248.516968,4792611.10796,16342,1.30142,0.7734315
3082,646346.809225,4792613.1274,60903,4.85009,21.3635273
3083,649702.170645,4792698.82147,186388,14.8432,41.8412323
3084,648613.474409,4792594.72127,157662,12.5556,100
3085,649193.046312,4792632.9001,168638,13.4297,40.5919952
3086,647464.141583,4792556.75978,106662,8.49416,27.6097946
3087,648079.171012,4792878.82543,117064,9.32254,33.5830956
3088,646274.833828,4792563.79751,44385,3.53466,29.1179619
3089,651481.51309,4792705.69921,19870,1.58237,78.5958328
3090,646047.845028,4792422.90836,35119,2.79675,23.880846
3091,651381.775938,4792693.34845,8880,0.70717,97.8005447
3092,649750.628042,4792673.22074,10233,0.814918,98.7919006
3093,651392.273932,4792296.39285,15932,1.26877,78.4334564
3094,646754.64821,4792570.72807,10774,0.858001,33.3722
3095,649095.139047,4792611.62359,11966,0.952928,52.1902733
3096,653095.104748,4792184.39711,442051,35.2033,56.8757057
3097,645613.482879,4792223.02872,26275,2.09244,28.8743458
3098,645172.94474,4792113.35958,17742,1.41291,21.3264294
3099,653287.530805,4791813.66934,10181,0.810777,46.3572693
3100,653351.096956,4791824.70549,445642,35.4893,56.4527321
3101,653823.270132,4791619.47863,11456,0.912313,60.5649643
3102,654024.829114,4791185.54207,458799,36.537,56.0819626
3103,653824.000024,4791169.93653,18788,1.49621,91.3932037
3104,621673.045404,4791996.78852,10675,0.850117,1.2648643
3105,623610.802642,4791823.11126,14432,1.14931,0
3106,623718.600727,4791438.64178,22037,1.75494,0
3107,621968.41574,4791447.19764,19677,1.567,0.6893755
3108,622083.609777,4791238.17555,23987,1.91024,0.5679602
3109,622103.982034,4791147.4349,27086,2.15703,0.5032101
3110,626770.644963,4790889.33727,13491,1.07437,0.7081267
3111,626912.125522,4790937.72183,12059,0.960334,58.0715179
3112,628819.391852,4790803.85187,10027,0.798513,35.0485001
3113,622326.612221,4790621.54243,35251,2.80726,0.3860298
3114,627136.303365,4790509.06141,27968,2.22727,29.4791126
3115,627200.199842,4790511.21237,14312,1.13975,0
3116,624737.952829,4790513.49504,16655,1.32634,0.7482088
3117,624601.944779,4790426.32262,40847,3.2529,3.0545392
3118,627152.329358,4790311.60231,43420,3.45781,36.2253914
3119,629795.509694,4790300.68634,9589,0.763632,5.0716734
3120,623745.090163,4790166.8474,10970,0.87361,0.6711626
3121,625278.454834,4790162.05161,64283,5.11926,2.2379127
3122,629181.016329,4790117.94662,25251,2.0109,46.1054764
3123,623563.575347,4790157.78874,50724,4.03947,0.7066491
3124,631380.196362,4789996.66224,13149,1.04714,0
3125,623997.109147,4789881.77193,70160,5.58728,0.876873
3126,638404.229409,4789903.41452,9566,0.761801,48.936657
3127,635564.139935,4789797.63003,15411,1.22727,0
3128,635649.351474,4789858.00244,9969,0.793894,0.2481817
3129,629481.12349,4789715.96989,31342,2.49596,44.6327248
3130,629519.558965,4789772.71123,16312,1.29903,100
3131,640585.411809,4789742.35563,17343,1.38113,2.0840833
3132,635614.790667,4789595.07436,26293,2.09388,0.9616946
3133,625703.539296,4789580.74981,75907,6.04495,2.6170044
3134,625732.274681,4789606.04773,9165,0.729866,0.0003411
3135,627739.148642,4789469.88957,56525,4.50144,44.4267349
3136,638212.935031,4789420.20061,20182,1.60722,27.8434563
3137,623923.666315,4789799.46369,8843,0.704224,4.5282831
3138,636785.128388,4789467.28009,19826,1.57887,1.4045674
3139,640549.716145,4789348.48045,21930,1.74642,7.9316688
3140,624581.479608,4789366.94974,87139,6.93943,2.557404
3141,625841.549896,4789292.96414,86033,6.85135,2.5745096
3142,626158.373876,4789335.69129,217532,17.3234,5.5250669
3143,638134.435999,4789193.4378,23736,1.89025,23.6975803
3144,634257.139835,4789299.11955,18138,1.44444,3.9817698
3145,624922.08189,4789166.47643,97847,7.79217,3.0428998
3146,625848.87718,4789261.48998,130326,10.3787,0
3147,625283.584971,4789153.76278,117663,9.37024,5.8260436
3148,625726.631678,4789112.93293,124628,9.92491,7.2712913
3149,631673.502132,4789083.0789,31160,2.48147,39.7489815
3150,631769.00543,4789033.4627,25037,1.99385,35.5676689
3151,626485.382104,4789021.69026,223565,17.8039,5.4348693
